"";"tweets";"value"
"2609";"Facebook just wanted to make sure youre not straight Gaydar has proven to be ineffective";1
"2610";"No one is more persecuted in America the Male WASP <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E34>";1
"2611";"No wonder they call the left the party of compassion";1
"2612";"Jetzt neu Staatlich geförderter Sozialbetrug Aber geht ja auch um Hinterziehung von Sozialversicherungsbeiträgen durc…";1
"2613";"Thank heavens that’s settled Now we all go back to what we enjoy complaining about the DVD cover…";1
"2614";"Idk about you but Im very surprised no one has asked where the father is";1
"2615";"Never expected to have my undies accidentally taken great";1
"2616";"st class internet <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E63><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E62>";1
"2617";"Me Sarcastic NOOOOOO";1
"2618";"Dude sucks so bad he briefly pulled away from Kyle Busch and passed Keselowski for the race leadat Br…";1
"2619";"Come on We all know the answer to this question";1
"2620";"My biggest weakness is the fact I can’t help but be sarcasticI mean it’s not my fault I find it funOh but plea…";1
"2621";"I am absolutely certain that this person will contribute great and awesome things to educate the next generation of…";1
"2622";"Trading down is so stupid The caliber of player at is so much better than that at …";1
"2623";"Like the Carrier promise or maybe the tax cut for busin…";1
"2624";"More guvs would solve this";1
"2625";"You see why I identify as a years old female Chinese dragon king Why do people still find it hard to use my…";1
"2626";"once got hit by amp was left with no gold";1
"2627";"Like the Carrier promise or maybe the tax cut f…";1
"2628";"Yes of course Im trilingual";1
"2629";"Looking forward to another rousing conversation tomorrow about how books are classified in inventory databases";1
"2630";"Cant wait for the downtime after the patch and maintenance is over";1
"2631";"We should bring our banking needs in house and allow the to manage them";1
"2632";"Gotta appreciate the climate control hoops and volleyball offers No rescheduling or cancellations with perfect co…";1
"2633";"First light warm night and the neighbour with the alcohol problem is out singing and swearing at the top of his voi…";1
"2634";"I think science is unable to cope up with todays social intellect";1
"2635";"I just love when people who are spoiled brats get everything they want even though they’re actually insufferable and rude <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E32>";1
"2636";"Is this fake news <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E33>";1
"2637";"Best part Kiddo crying in terminal because we wont be able to go to the playground today due to later arrival Al…";1
"2638";"Pagal kutta paal lenaLekin Ladki ka pyar kabhi matt paalna";1
"2639";"Beti bachaoBeti padhaoOr beti ko pehele scooty pe bethna sikhao BalBal bacha hu aaj thuk jaata";1
"2640";"Amazing savings on jerky";1
"2641";"So glad you bleeped her I had no idea what those responses were";1
"2642";"in my best redneck american persona But thats anti american to pay off someone else…";1
"2643";"But every Canadian gets a kick back for exploiting their natural r…";1
"2644";"Well this sounds like a lot of fun why not right";1
"2645";"Sense Dig deep Thx";1
"2646";"I just love waking up in the morning and looking outside to a fresh layer of powdered snow on the ground";1
"2647";"You Sound So Weird Im Worried";1
"2648";"NO I find that hard to believe";1
"2649";"That moment when the Mayor of Kansas City retweets your sarcasm that was intending to ridicule the logic of one per…";1
"2650";"The bitching has been remarkably lowkey <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>";1
"2651";"This weeks Corner Gas had a lot of the blood and gallows humour that Corner Gas is known for";1
"2652";"so many positive comments congrats";1
"2653";"Pfft An increase in popularity makes the pipeline less risky Everyone knows that";1
"2654";"And in the mean time just make up a story about what could be in t…";1
"2655";"Why supporters shouldnt trust him regarding amp At the end of the day this…";1
"2656";"It certainly underscores the idea that nothing White House officials say should be believed until it’s actually ha…";1
"2657";"Oh i forgot Since somebody is worse means what they did is ok";1
"2658";"Wait Is that the Stormy Danielsmystery manTom Brady lookalike as the judge";1
"2659";"Wow So perceptive captain obvious I bet nothing gets by you when…";1
"2660";"Something seems off here but no quite getting what it is hmmmm";1
"2661";"are we going to start Juuse tonight Lol";1
"2662";"I usually agree with you Mark but this sounds too much like sound parenting I cant imagine that c…";1
"2663";"Unbelievable technique should do that next I go to the gym";1
"2664";"“If you fall I will be there” The ground";1
"2665";"Well at least the mayor sounds like hes on top of things";1
"2666";"After working on my summary I had to watch this video from";1
"2667";"Oh totally";1
"2668";"Why is this news";1
"2669";"So after the training it will be okay for POC to hang out at Starbucks without buying anyt…";1
"2670";"And there are these days";1
"2671";"Alcoa reports results after the bell Now earnings season can truly begin AA";1
"2672";"I was just on my soapbox about how women have to have other womens backs in life My daughter draws this The sarcasm is s…";1
"2673";"Yesterday a toddler found a loaded gun and shot their pregnant motherbut remember it isnt the guns that hurt…";1
"2674";"Whatcha got yourself here Jeff is a busted spring Hand me that socket wrench wouldja";1
"2675";"Yes those issues were the fault of each and every citizen in Puerto Rico We sh…";1
"2676";"This is absurd How dare she show no concern for the other genders Are you telling me an Androgi…";1
"2677";"I had another words drafted about how the won despite Captain Dan Emmons multiple d…";1
"2678";"I always spell repetition wrong";1
"2679";"She looks like Cruella de Vil <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32> Must be a blast having her as a professor";1
"2680";"This is a joke I live in San Diego have friends and family across the state We have worked with…";1
"2681";"Hmmm Desktop vs Mobile I wonder what marketing technology would be more effective when targeting";1
"2682";"Bleeping unelected Lords";1
"2683";"Little did we know that years later IBM would look like a choirboy in the…";1
"2684";"Well very ago Distract Donald Trump with all of this Russia nonsense and he cant keep Americas airline safe for travel…";1
"2685";"Interesting that you refuse to answer the question AARON Sent from my iPhone";1
"2686";"Oh man So humble";1
"2687";"No clue if I will get there since they are giving us a lot of useful info on our flights";1
"2688";"Wait a minute said that MS doesnt exist";1
"2689";"Hope it doesnt suck as bad as the Ford";1
"2690";"Wow this knife problem in Britain is really getting out of hand now";1
"2691";"Damn That Was Something To Think About <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E63><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E63>";1
"2692";"Puerto Rico suffers islandwide power outage seems to be working";1
"2693";"What’s that you say A Fox News personality has a conflict of interest and is acting unethically Wow color me sho…";1
"2694";"Because women should face liability for getting pregnant You want MORE abortions Christian right Keep…";1
"2695";"“She was certainly not confused I was wrong to say that — totally wrong”but u can c y i said that i mean shes a w…";1
"2696";"Now comes my favorite part of teaching my screenwriting class grading the students final work";1
"2697";"Thats fine and dandy but whats the fun pithy acronym for the hat I dont get it";1
"2698";"Whats interesting is that I dont believe Hannity would waste one second of air time drawing up org ch…";1
"2699";"Youre just talking crazy";1
"2700";"But it was just a tight shoulder that caused it";1
"2701";"“She was certainly not confused I was wrong to say that — totally wrong”but u can c y i said that i mean shes…";1
"2702";"Feeling after my cells all died";1
"2703";"Sarcastic and Funny Funny tshirt Funny sayings I Feel SARCASM coming on Adult tees shirts for Women…";1
"2704";"If he gets away without any real punishment it’s a perversion of justice Oh wait what was I thinking Tory Ministe…";1
"2705";"I do sarcasm but I usually tag it";1
"2706";"I was avoiding drama all my life n its not too late I realized thisAll the world’s a stage And all the men and…";1
"2707";"Raghav shows can be sharper than the karana";1
"2708";"My bad I forgot to add <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E66>Im going to right a bookIts called Sarcasm for dummies <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E63> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E31>";1
"2709";"Only if Lucky comes back having discovered hes really into men and uncovers that Franco has been denying his sexua…";1
"2710";"We need to stop this nonsense war of emacs vs vi We all know that vi is like hotel California once you’re in you…";1
"2711";"Pretence is good but doesnt work with me";1
"2712";"Im diggin the cave system idea gonna be some tunnel rats up in this mofo";1
"2713";"Whoa such a unique thought Youre such a visionary Kanye";1
"2714";"The lone official candidate Sounds like Cuba is a great place to live";1
"2715";"it was nice to get of that bonus in my check";1
"2716";"You understand my sarcasm in a textthis is why were friends <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E63>";1
"2717";"<U+0D05><U+0D28><U+0D4D><U+0D28><U+0D4D> <U+0D1F><U+0D4D><U+0D35><U+0D3F><U+0D31><U+0D4D><U+0D31><U+0D31><U+0D41><U+0D02> <U+0D09><U+0D23><U+0D4D><U+0D1F><U+0D3E><U+0D2F><U+0D3F><U+0D30><U+0D41><U+0D28><U+0D4D><U+0D28><U+0D41> <U+0D2F><U+0D41><U+0D26><U+0D4D><U+0D27><U+0D19><U+0D4D><U+0D19><U+0D7E> <U+0D12><U+0D15><U+0D4D><U+0D15><U+0D46> <U+0D1F><U+0D4D><U+0D35><U+0D40><U+0D31><U+0D4D><U+0D31><U+0D41><U+0D15><U+0D7E> <U+0D35><U+0D34><U+0D3F><U+0D2F><U+0D3E><U+0D2F><U+0D3F><U+0D30><U+0D41><U+0D28><U+0D4D><U+0D28><U+0D41> TL<U+0D32><U+0D41><U+0D02> DM<U+0D32><U+0D41><U+0D02>";1
"2718";"Page columnist and resident stirrer of many pots sounds like the best person…";1
"2719";"Can I win a prize if I guess the whole schedule correctly";1
"2720";"But they were real estate developers dressed as hobos and werent really trespassing they were trying to decide b…";1
"2721";"Hmm seems fair <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E34>";1
"2722";"Wait but didn’t whore Daniels just say all press is good press So confused";1
"2723";"<U+0928><U+0947><U+0924><U+093E><U+091C><U+094D><U+092F><U+0941><U+0924><U+092A><U+093E><U+0908><U+0915><U+093E><U+0947> <U+092D><U+093E><U+0947><U+0932><U+093F><U+092D><U+093E><U+0947><U+0932><U+093F> <U+092E><U+093F><U+0938><U+093F><U+090F><U+0915><U+093E><U+0947> <U+092E><U+093F><U+0920><U+093E><U+0947> <U+092C><U+093E><U+0947><U+0932><U+0940><U+0915><U+093E><U+0947> <U+0925><U+093E><U+0932><U+0940><U+0932><U+093E><U+0908> <U+0935><U+093E><U+0926><U+0939><U+0930><U+0941><U+0915><U+093E><U+0947> <U+0920><U+0947><U+0932><U+0940><U+0915><U+093E><U+0947> <U+0905><U+091A><U+093E><U+0930><U+0938><U+0901><U+0917> <U+092A><U+0938><U+094D><U+0915><U+093F><U+0928><U+0941><U+0938><U+094D><U+092E><U+091C><U+094D><U+091C><U+093E><U+0932><U+0947> <U+092A><U+091A><U+093E><U+0908><U+0926><U+093F><U+0928><U+094D><U+091B><U+0928><U+094D> <U+091C><U+0928><U+0924><U+093E><U+0939><U+0930><U+0941><U+0964>";1
"2724";"A D";1
"2725";"You’re giving a masterclass in how to appear innocent";1
"2726";"The look you get from your boss when she is having her photo taken and you say something not so funny…";1
"2727";"OMGOur elected representatives may make changes to policies implemented by unelected bureaucratsIf…";1
"2728";"TB found in of time";1
"2729";"Hahaha my sides are splitting you really are funny cue";1
"2730";"Yeah because denying science is her biggest problem More importantly you obviously know no…";1
"2731";"I dont know who your talking about what movie";1
"2732";"Of course there is how else could the people on call peo…";1
"2733";"Very fair deal I’d say it was the deal of the century they say we inf…";1
"2734";"LMAO hahahahahahahahaha is my fave gt";1
"2735";"Link in Bio Now available on Amazon for the introductory price of ONLY";1
"2736";"Just saw a guy walk into and go straight into the bathroom Apparently we live in a world without rules now";1
"2737";"Just one more thoughtprovoking image of the day";1
"2738";"The process and finished work of my latest drawingIron ManIroning";1
"2739";"Ohgreat";1
"2740";"Sarcastic and Funny Funny tshirt Funny sayings My Skin is not who I am My Mind Soul amp Actions ARE Adult tees…";1
"2741";"<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E39> Evil Christians Oppress Secular New Yorkers With Delicious Chicken Sandwiches via";1
"2742";"That’s a relief because I thought you were an evil sadistic sociopath who tortured and killed her beautiful…";1
"2743";"Are you some kind of antisemite or something <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>";1
"2744";"I will be expecting atleast tweets about how this company doesn’t actually exist it…";1
"2745";"Jep Lad os bare sparke endnu mere til rygerne ved at sygeliggøre dem DET skal nok få dem til at have…";1
"2746";"Just a coincidence";1
"2747";"Ever heard of sarcasm";1
"2748";"Friendly reminder that I am committed to reacting to stupidity with is a…";1
"2749";"I’m sure most sports stars are on that stuff to get that “edge” Might as well let them all jump on it";1
"2750";"As long as you arent whitebecause one cannot be racist towards a white person It simply does not exist…";1
